#SOCIAL
OthersAuto  $n pulls out some VERY sharp swords and begins to juggle them with a crazed look in $s eyes.  Maybe its time to leave... ~
End

#SOCIAL
Name        jump~
CharNoArg   You jump high in the air and land on your feet.~
OthersNoArg $n jumps high in the air and lands on $s feet.~
CharFound   You sing 'Might as well jump.  Go ahead and jump.  Jump!'~
OthersFound $n sings 'Might as well jump.  Go ahead and jump.  Jump!'~
VictFound   $n sings 'Might as well jump.  Go ahead and jump.  Jump!'~
CharAuto    You say 'Did you know Jump was sung by Van Halen in 1984?'~
OthersAuto  $n says 'Did you know Jump was sung by Van Halen in 1984?'~
End

#SOCIAL
Name        kay~
CharNoArg   You kay.~
End

#SOCIAL
Name        kenny~
CharNoArg   You shout 'Oh my God! They killed Kenny! You bastards!'~
OthersNoArg $n shouts 'Oh my God! They killed Kenny! You bastards!'~
CharFound   You shout 'Oh my God! They killed $N! You bastards!'~
OthersFound $n shouts 'Oh my God! They killed $N! You bastards!'~
VictFound   $n shouts 'Oh my God! They killed $N! You bastards!'~
CharAuto    You shout 'Oh my God! I killed Kenny! I am a bastard!'~
OthersAuto  $n shouts 'Oh my God! I killed Kenny! I am a bastard!'~
End

#SOCIAL
Name        kewl~
CharNoArg   You exclaim 'Kewl!'~
OthersNoArg $n exclaims 'Kewl!'~
CharFound   You exclaim 'Kewl!' to $M.~
OthersFound $n exclaims 'Kewl!' to $N.~
VictFound   $n exclaims 'Kewl!' to you.~
CharAuto    You say 'Everything is kewl...  Time to chill.'~
OthersAuto  $n says 'Everything is kewl...  Time to chill.'~
End

#SOCIAL
Name        keyboard~
CharNoArg   You fall asleep on your keyboardmngfuibt~
OthersNoArg $n falls asleep on $s keyboardmngfuibt~
CharFound   You thwap $M across the head with your keyboard.  hehehe.~
OthersFound $n thwaps $N across the head with $s keyboard.  hehehe.~
VictFound   $n thwaps you across the head with $s keyboard.  Ouch!~
CharAuto    You announce that your keyboard is to blame for this atrocity.~
OthersAuto  $n announce that it was the fault of $s keyboard.  Yeah right.~
End

#SOCIAL
Name        kiss~
CharNoArg   Isn't there someone you want to kiss?~
OthersNoArg $n puckers up waiting for a kiss.~
CharFound   You kiss $M.~
OthersFound $n kisses $N.~
VictFound   $n kisses you.~
CharAuto    All the lonely people.  *FROWN*~
OthersAuto  $n is feeling lonely.~
End

#SOCIAL
Name        kitchie~
CharNoArg   You make a funny face and say 'kitchie kitchie koo'.~
OthersNoArg $n makes a funny face and says 'kitchie kitchie koo'.~
CharFound   You tickle $N saying 'kitchie kitchie koo'.~
OthersFound $n tickles $N saying 'kitchie kitchie koo'.~
VictFound   $n tickles you saying 'kitchie kitchie koo'.~
End

#SOCIAL
Name        kitten~
CharNoArg   You meow like a kitten.~
OthersNoArg $n meows like a kitten.~
CharFound   You love $N's little kitten.  Awwww.~
OthersFound $n loves $N's little kitten.  Awwww.~
VictFound   $n loves your little kitten.  Awwww.~
CharAuto    You think that you are a cute little kitten.  Meeeeow.~
OthersAuto  $n thinks $e is a cute little kitten.  Meeeeow.~
End

#SOCIAL
Name        kkong~
CharNoArg   You beat your chest and moan like the animal you are!~
OthersNoArg $n beats $s chest and reveals $s true animal nature.~
CharFound   You beat your chest to show $N what a brute you are!~
OthersFound $n swings from a vine and beats $s chest to impress $N.~
VictFound   $n jumps from vine to vine pounding $s chest in some ancient mating ritual.~
CharAuto    You pound your chest to practice courting.~
OthersAuto  $n beats $s chest to practice for an upcoming mating ritual.~
End

#SOCIAL
Name        kneel~
CharNoArg   You kneel down.~
OthersNoArg $n kneels down.~
CharFound   You kneel before $N.~
OthersFound $n kneels before $N.~
VictFound   $n kneels before you.~
CharAuto    You drop to your knees.~
OthersAuto  $n kneels down.~
End

#SOCIAL
Name        koochie~
CharNoArg   You make a funny face and say 'koochie koochie koo'.~
CharFound   You tickle $N saying 'koochie koochie koo'.~
OthersFound $n tickles $N saying 'koochie koochie koo'.~
VictFound   $n tickles you saying 'koochie koochie koo'.~
End

#SOCIAL
Name        krule~
CharNoArg   You completely zone out and idle for a while. Kinda like Krule.~
OthersNoArg $n completely zones out and idles for a while. Kinda like Krule.~
CharFound   You complain to $N about being bored, like Krule does.~
OthersFound $n complains to $N about being bored, like Krule does.~
VictFound   $n complains to you about being bored, like Krule does.~
CharAuto    You beg for free stuff, just like Krule!~
OthersAuto  $n begs for free stuff, just like Krule!~
End

#SOCIAL
Name        lag~
CharNoArg   You complain about the terrible lag.~
OthersNoArg $n starts complaining about the terrible lag.~
CharFound   You complain to $N about the terrible lag.~
OthersFound $n complains to $N about the terrible lag.~
VictFound   $n complains to you about the terrible lag.~
CharAuto    You start muttering about the awful lag.~
OthersAuto  $n starts muttering about the awful lag.~
End

#SOCIAL
Name        lalala~
CharNoArg   You try to sing. Best you can manage is 'la la la'.~
OthersNoArg $n goes 'la la la'~
CharFound   You croon to $N 'la la la'.~
OthersFound $n croons to $N 'la la la'.~
VictFound   $n croons to you 'la la la'.~
CharAuto    You want to 'la la la' yourself?~
End

#SOCIAL
Name        lap~
CharNoArg   You look around for a cuddly lap to climb into~
OthersNoArg $n is looking around for a cuddly lap to climb into.~
CharFound   You climb into $N's lap and cuddle up with $M.~
OthersFound $n climbs into $N's lap and cuddles up with $M.~
VictFound   $n climbs into your lap and cuddles up with you. ~
CharAuto    You try to climb into your own lap and cuddle with yourself.  Are you lonely?~
OthersAuto  $n looks awful funny trying to crawl up into her own lap and cuddle.~
End

#SOCIAL
Name        laterz~
CharNoArg   You say 'Laterz!'~
OthersNoArg $n says 'Laterz!'~
CharFound   You say 'Laterz!' to $N.~
OthersFound $n says 'Laterz!' to $N.~
VictFound   $n says 'Laterz!' to you.~
CharAuto    You pop a Now and Later in your mouth and chew loudly.~
OthersAuto  $n puts a Now and Later in $s mouth and chews loudly.~
End

#SOCIAL
Name        laugh~
CharNoArg   You laugh.~
OthersNoArg $n laughs.~
CharFound   You laugh at $N mercilessly.~
OthersFound $n laughs at $N mercilessly.~
VictFound   $n laughs at you mercilessly.  Hmmmmph.~
CharAuto    You laugh at yourself.  I would, too.~
OthersAuto  $n laughs at $mself.  Let's all join in!!!~
End

#SOCIAL
Name        leak~
CharNoArg   You take a leak on the ground.~
OthersNoArg $n takes a leak on the ground.~
CharFound   You take a leak on the leg of $N.~
OthersFound $n takes a leak on the leg of $N.~
VictFound   $n takes a leak on your leg.~
CharAuto    You take a leak on your leg.~
OthersAuto  $n takes a leak on $s own leg.~
End

#SOCIAL
Name        leer~
CharNoArg   You begin to leer at nothing in particular.~
OthersNoArg $n leers around $m. ~
CharFound   You leer at $N with pure contempt.~
OthersFound $n leers at $N unabashedly.~
VictFound   $n makes $N feel vulnerable with $s unabashed leer.~
CharAuto    You leer at yourself and think 'Mmmmmmm, I look good!'~
OthersAuto  $n leers at $mself and smiles.~
End

#SOCIAL
Name        lick~
CharNoArg   You lick your lips and smile.~
OthersNoArg $n licks $s lips and smiles.~
CharFound   You lick $M.~
OthersFound $n licks $N.~
VictFound   $n licks you.~
CharAuto    You lick yourself.~
OthersAuto  $n licks $mself - YUCK.~
End

#SOCIAL
Name        licketh~
CharNoArg   You lick everyone and say 'Thou hast been licketh.'~
OthersNoArg $n licks you and says 'Thou hast been licketh.'~
CharFound   You lick $N and say 'Thou hast been licketh.'~
OthersFound $n licks $N and says 'Thou hast been licketh.'~
VictFound   $n licks you and says 'Thou hast been licketh.'~
CharAuto    You lick yourself and say 'I hast been licketh.'~
OthersAuto  $n licks $mself and says 'I hast been licketh.'~
End

#SOCIAL
Name        listen~
CharNoArg   You listen intently to what is being said.~
OthersNoArg $n listens intently to what is being said.~
CharFound   You listen to $N with interest.~
OthersFound $n listens to $N with interest.~
VictFound   $n listens to you with interest.~
CharAuto    You listen to yourself talking, since no one else will.~
OthersAuto  $n listens to $mself talking, since no one else will.~
End

#SOCIAL
Name        lkiss~
CharNoArg   Give whom a long kiss?~
OthersNoArg $n puckers up, looks like $e wants a kiss.~
CharFound   You give $N a long and passionate kiss, it seems to take forever...~
OthersFound $n gives $N a long and passionate kiss, it seems to take forever...~
VictFound   $n gives you a long and passionate kiss, it seems to take forever...~
CharAuto    You make out with your hand.~
OthersAuto  $n appears to be making out with $s hand, ewww...~
End

#SOCIAL
Name        loan~
CharNoArg   You put your hand in your pocket to find some spare change.~
OthersNoArg $n puts $s hand in $s pockets to find some spare change.~
CharFound   You search $N's pants for a quick loan.~
OthersFound $n searches $N's pants for a quick loan.~
VictFound   $n searches your pants for a quick loan.~
CharAuto    You complain because you need another loan.~
OthersAuto  $n complains because $e needs another loan.  Someone needs a job!~
End

#SOCIAL
Name        lol~
CharNoArg   You laugh out loud.~
OthersNoArg $n laughs out loud.~
CharFound   You laugh out loud at $N.~
OthersFound $n laughs out loud at $N.~
VictFound   $n laughs out loud at you.~
CharAuto    You laugh out loud in a very evil way.~
OthersAuto  $n laughs out loud evilly, must be an inside joke.~
End

#SOCIAL
Name        loom~
CharNoArg   You loom menacingly.  Few are impressed.~
CharFound   You loom menacingly over $N, intimidating $M slightly.~
OthersFound $n looms menacingly over $N.  You remain unimpressed.~
VictFound   $n looms menacingly over you.  Ooooooo.~
CharAuto    Now stop that.  Self-loomination is impossible.~
End

#SOCIAL
Name        loser~
CharNoArg   You make a 'L' with your index finger and thumb indicating someone is a 'Loser'.~
OthersNoArg $n makes a 'L' with $s index finger and thumb indicating someone is a 'Loser'.~
CharFound   You make a 'L' with your index finger and thumb indicating is a 'Loser'.~
OthersFound $n makes a 'L' with $s index finger and thumb indicating $N is a 'Loser'.~
VictFound   $n makes a 'L' with $s index finger and thumb indicating that you are a 'Loser'.~
CharAuto    You are discusted at how much of a loser you are.~
OthersAuto  $n is contiplating $s own self worth.~
End

#SOCIAL
Name        love~
CharNoArg   You love the whole world.~
OthersNoArg $n loves everybody in the world.~
CharFound   You tell your true feelings to $N.~
OthersFound $n whispers softly to $N.~
VictFound   $n whispers to you sweet words of love.~
CharAuto    Well, we already know you love yourself (lucky someone does!)~
OthersAuto  $n loves $mself, can you believe it?~
End

#SOCIAL
Name        lust~
CharNoArg   You are getting lusty feelings!~
OthersNoArg $n looks around lustily.~
CharFound   You stare lustily at $N.~
OthersFound $n stares lustily at $N.~
VictFound   $n stares lustily at you.~
CharAuto    You stare lustily at...  Yourself!?!~
OthersAuto  $n looks $mself up and down lustily.~
End

#SOCIAL
Name        mad~
CharNoArg   A crazed look of insanity spreads slowly over your face.~
OthersNoArg A crazed look of insanity spreads slowly over $n's face.~
CharFound   You turn to $N and posit 'You're quite mad, you know?'~
OthersFound $n inquires of $N as to whether $E is aware that $E is mentally ill.~
VictFound   $n inquires of you as to whether you are aware that you are mentally ill.~
CharAuto    If you think you're crazy now, wait till you figure out you're talking to yourself.~
OthersAuto  $n mulls $s own ill mental health.~
End

#SOCIAL
Name        maim~
CharNoArg   Who do you want to maim?~
OthersNoArg $n is looking for someone to maim.~
CharFound   You maim $M with your dull fingernails.~
OthersFound $n raises $s hand and tries to maim $N to pieces.~
VictFound   $n raises $s hand and paws at you.  You've been maimed!~
CharAuto    You maim yourself with your dull fingernails.~
OthersAuto  $n raises $s hand and maims $mself to pieces.~
End

#SOCIAL
Name        mama~
CharNoArg   You wish your mama was here.~
OthersNoArg $n wishes $s mom was with $m.~
CharFound   You tell $N "im on top of the world mom!".~
OthersFound $n says to $N "look mom im on top of the world!".~
VictFound   $n says to you "look mom im on top of the world!".~
CharAuto    you wish your mama was here.~
OthersAuto  $n wishes $s mama was here.~
End

#SOCIAL
Name        manners~
CharNoArg   You wonder where people get their manners from these days.~
OthersNoArg $n wonders where people get their manners from these days.~
CharFound   You wonder where $N learned $S manners.~
OthersFound $n wonders where $N learned $S manners.~
VictFound   $n wonders where you learned your manners.~
End

#SOCIAL
Name        marshmallow~
CharNoArg   $n looks around fer a nice, fat, squishy, MARSHMALLOW to stick in $s hot chocolate!~
OthersNoArg $n looks around fer a nice, fat, squishy, MARSHMALLOW to stick in $s hot chocolate!~
CharFound   You point at $N and pinching $S widdle, cute cheek, say 'Mmm you look as scrumptious as a marshmallow!'~
OthersFound $n thinks $N looks like a widdle, cute, marshmallow!  Don't you agree?  Awwwww...~
VictFound   $n points at you and pinches your widdle, cute cheek, and says 'Mmm you look as scrumptious as a marshmallow!'~
CharAuto    You wrap your body up into a little ball and dive into the hot chocolate yelling, 'Marshmallows away!'~
OthersAuto  $n wraps $s body up into a little ball and dives into the hot chocolate yelling, 'Marshmallows away!'~
End

#SOCIAL
Name        massage~
CharNoArg   Massage what?  Thin air?~
CharFound   You gently massage $N's shoulders.~
OthersFound $n massages $N's shoulders.~
VictFound   $n gently massages your shoulders.  Ahhhhhhhhhh...~
CharAuto    You practice yoga as you try to massage yourself.~
OthersAuto  $n gives a show on yoga positions, trying to massage $mself.~
End

#SOCIAL
Name        matata~
CharNoArg   You sing 'Hakuna Matata, it means no worries for the rest of your days...'~
OthersNoArg $n sings 'Hakuna Matata, it means no worries for the rest of your days...'~
CharFound   You tell $N 'Hakuna Matata, it means no worries.'~
OthersFound $n tells $N 'Hakuna Matata, it means no worries.'~
VictFound   $n tells you 'Hakuna Matata, it means no worries.'~
CharAuto    You sing 'Matata...'~
OthersAuto  $n sings 'Matata...'~
End

#SOCIAL
Name        mcfly~
CharNoArg   You say sternly '-Nobody- calls me chicken.'~
OthersNoArg $n says sternly '-Nobody- calls me chicken.'~
CharFound   You say to $N 'Whoa $N, this is heavy.'~
OthersFound $n says to $N 'Whoa $N, this is heavy.'~
VictFound   $n says to you 'Whoa $N, this is heavy.'~
CharAuto    You climb into your DeLorean, accelerate to 88 mph, and break the time barrier.~
OthersAuto  $n climbs into $s DeLorean, accelerates to 88 mph, and breaks the time barrier.~
End

#SOCIAL
Name        me2~
CharNoArg   You whine 'Me too...'~
OthersNoArg $n whines 'Me too...'~
CharFound   You whine to $N saying 'Me too...'~
OthersFound $n whines to $N saying 'Me too...'~
VictFound   $n whines to you saying 'Me too...'~
CharAuto    You wish they would pick you too.~
OthersAuto  A sad expression comes over $n's face.~
End

#SOCIAL
Name        mean~
CharNoArg   You look meaner than a junkyard dog!~
OthersNoArg $n looks meaner than a junkyard dog!~
CharFound   You give $N the meanest look $E has ever seen!~
OthersFound $n gives $N the meanest look $E has ever seen!~
VictFound   $n gives you the meanest look you have ever seen!~
End

#SOCIAL
Name        melt~
CharNoArg   Your heart begins to melt as you think of someone special.~
OthersNoArg $n begins to melt before your very eyes.~
CharFound   You have melted into $S arms!~
OthersFound $n appears to melt into $N's arms!  Must be love...~
VictFound   $n melts at the thought of you!~
CharAuto    You begin to melt.~
OthersAuto  $n is ranting like a lunatic.~
End

#SOCIAL
Name        men~
CharNoArg   You throw your hands in the air and say 'BAH!  Do men even think?!'~
OthersNoArg $n wonders why men were ever invented.~
CharFound   You give $N an understanding look and say 'At least they're good for opening jars.'~
OthersFound $n commiserates with $N about the existence of men.~
VictFound   $n says 'Men should come with warning labels!' to you.~
CharAuto    You wish you could trade men for EQ.~
OthersAuto  $n wishes $e could trade men for EQ.~
End

#SOCIAL
Name        meow~
CharNoArg   You meow like a kitty cat.~
OthersNoArg $n meows.  What's $e going to do next, wash $mself with $s tongue?~
CharFound   You meow at $M, hoping $E will give you some milk.~
OthersFound $n meows at $N, hoping $E will give $m some milk. ~
VictFound   $n meows at you.  Maybe $e wants some milk.~
CharAuto    You meow like a kitty cat.~
OthersAuto  $n meows like a kitty cat.~
End

#SOCIAL
Name        metallica~
CharNoArg   Now the world is gone, you're just one...~
OthersNoArg Now the world is gone, $n's just one...~
CharFound   You warn $N to judge not, lest $E be judged $Mself.~
OthersFound $n warns $N to judge not, lest $E be judged $Mself.~
VictFound   $n warns you to judge not, lest ye be judged yourself.~
CharAuto    You're off to find the hero of the day.~
OthersAuto  $n's off to find the hero of the day.~
End

#SOCIAL
Name        metoo~
CharNoArg   You whine 'Me too...'~
OthersNoArg $n whines 'Me too...'~
CharFound   You whine to $N saying 'Me too...'~
OthersFound $n whines to $N saying 'Me too...'~
VictFound   $n whines to you saying 'Me too...'~
CharAuto    You wish they would pick you too.~
OthersAuto  A sad expression comes over $n's face.~
End

#SOCIAL
Name        milk~
CharNoArg   You pour yourself a glass of cold creamy milk and drink it down.~
OthersNoArg $n pours $mself a glass of cold creamy milk and gulps it down.~
CharFound   You pour a glass of cold creamy milk for $N and give it to $M.~
OthersFound $n pours a glass of cold creamy milk and gives it to $N.~
VictFound   $n pours a glass of cold creamy milk and hands it to you.~
CharAuto    You hoist a glass of cold creamy milk and gulp it down.~
OthersAuto  $n hoists a glass of cold frothy milk and gulps it down.~
End

#SOCIAL
Name        miss~
CharNoArg   Your heart pines for a special someone that you miss so much.  Awwww.~
OthersNoArg $n's heart pines for a special someone $e misses so much.  Awwwww.~
CharFound   You tell $N that your heart has been aching cuz you've missed $M so much.  Awww.~
OthersFound $n tells $N that $s heart has been aching cuz $e missed $M so much.  Awww.~
VictFound   $n tells you that $s heart has been aching cuz $e missed you so much.  Awww.~
End

#SOCIAL
Name        mistletoe~
CharNoArg   You point at the mistletoe above your head, and pucker up.~
OthersNoArg $n points to the mistletoe above $s head, and puckers up.~
CharFound   You point to the mistletoe above $N's head, puckering up.~
OthersFound $n points to the mistletoe above $N's head, and puckers up.~
VictFound   $n points to the mistletoe above your head, puckering up.~
CharAuto    You point at the mistletoe above your head, and pucker up.~
OthersAuto  $n points to the mistletoe above $s head, and puckers up.~
End

#SOCIAL
Name        mmm~
CharNoArg   You go 'MMmmMMmmMMmmMMmm.'~
OthersNoArg $n says 'MMmmMMmmMMmmMMmm.'~
CharFound   You go 'MMmmMMmmMMmmMMmm.'~
OthersFound $n says 'MMmmMMmmMMmmMMmm.'~
VictFound   $n thinks of you and says 'MMmmMMmmMMmmMMmm.'~
CharAuto    You think of yourself and go 'MMmmMMmmMMmmMMmm.'~
OthersAuto  $n thinks of $mself and says 'MMmmMMmmMMmmMMmm.'~
End

#SOCIAL
Name        moan~
CharNoArg   You start to moan.~
OthersNoArg $n starts moaning.~
CharFound   You moan for the loss of $M.~
OthersFound $n moans for the loss of $N.~
VictFound   $n moans at the sight of you.  Hmmmm.~
CharAuto    You moan at yourself.~
OthersAuto  $n makes $mself moan.~
End

#SOCIAL
Name        moi~
CharNoArg   You look demure and ask 'Moi?'~
OthersNoArg $n looks demure and asks 'Moi?'~
CharFound   You look at $N demurely and ask 'Moi?'~
OthersFound $n looks demurely at $N and asks 'Moi?'~
VictFound   $n looks at you demurely and asks 'Moi?'~
End

#SOCIAL
Name        monkey~
CharNoArg   You run around looking for a tree to swing on...  Maybe a banana?~
OthersNoArg $n is looking for a tree to swing on...  Maybe a banana?~
CharFound   You climb all over $N like a love-struck monkey.~
OthersFound $n is climbing all over $N like a love-struck monkey.~
VictFound   $n climbs all over you like a love-struck monkey.~
CharAuto    You make a monkey out of yourself.~
OthersAuto  $n is making a monkey out of $mself.~
End

#SOCIAL
Name        mooch~
CharNoArg   You beg for money, weapons, coins.~
OthersNoArg $n says 'Spare change?'~
CharFound   You beg $N for money, weapons, coins.~
OthersFound $n begs $N for favors of the insidious type...~
VictFound   $n begs you for favors of the insidious type...~
CharAuto    You beg for money, weapons, coins.~
OthersAuto  $n says 'Spare change?'~
End

#SOCIAL
Name        moocow~
CharNoArg   You make cow noises.  Mooooooooooooooooooo!~
OthersNoArg $n Mooooooooooooooooooooooooos like a cow.~
CharFound   You make cow noises at $M.  Mooooooooooooooooooo!~
OthersFound $n Mooooooooooooooooooooooooos like a cow at $N.~
VictFound   $n looks at you and Mooooooooooooooooooooooooos like a cow.~
CharAuto    You make cow noises.  Mooooooooooooooooooo!~
OthersAuto  $n Mooooooooooooooooooooooooos like a cow.~
End

#SOCIAL
Name        moon~
CharNoArg   You howl at the moon.  Is that fur on your knuckles?~
OthersNoArg $n howls at the moon.  Is that fur on $s knuckles?~
CharFound   You howl at $N.  Feeling a little feral are we?~
OthersFound $n howls at $N.  Could be that $e is feeling a bit feral?~
VictFound   $n howls at you.  Could $e be feeling a bit feral?~
CharAuto    Howling to yourself?  The moon does seem a bit bright tonight...~
OthersAuto  $n is howling to $mself.  Must be a bright moon tonight...~
End

#SOCIAL
Name        morphin~
CharNoArg   You shout like Tommy, the white Power Ranger 'It's MORPHIN' Time!  White Tiger!'~
OthersNoArg $n shouts 'It's MORPHIN' Time!  White Tiger!'~
CharFound   You shout like Billy, the blue Power Ranger 'It's MORPHIN' Time!  Triceritops!'~
OthersFound $n shouts 'It's MORPHIN' Time!  Triceritops!'~
VictFound   $n shouts 'It's MORPHIN' Time!  Triceritops!'~
CharAuto    You shout like Kimberly, the pink Power Ranger 'It's MORPHIN' Time!  Pteradactyl!'~
OthersAuto  $n shouts 'It's MORPHIN' Time!  Pteradactyl!'~
End

#SOCIAL
Name        mrbill~
CharNoArg   You scream 'Oh no...  Mr. Bill!'~
OthersNoArg $n screams 'Oh no...  Mr. Bill!'~
CharFound   You scream 'Oh no...  Mr. Bill!  Err...  $N!'~
OthersFound $n screams 'Oh no...  Mr. Bill!  Err...  $N!'~
VictFound   $n screams 'Oh no...  Mr. Bill!  Err...  $N!'~
CharAuto    You scream 'Mr. Bill!' as a one ton weight falls and flattens him.~
OthersAuto  $n screams 'Mr. Bill!' as a one ton weight falls and flattens him.~
End

#SOCIAL
Name        muffin~
CharNoArg   You bite into a big warm muffin.  Yummy!~
OthersNoArg $n bites into a big warm muffin.  Yummy!~
CharFound   You give $N a big warm muffin.  Yummy!~
OthersFound $n gives $N a big warm muffin.  Yummy!~
VictFound   $n gives you a big warm muffin.  Yum!  Yum!  Yummy!~
End

#SOCIAL
Name        muhahaha~
CharNoArg   You laugh diabolically.  MUHAHAHAHAHAHA!~
OthersNoArg $n laughs diabolically.  MUHAHAHAHAHAHA!~
CharFound   You laugh at $M diabolically.  MUHAHAHAHAHAHA!~
OthersFound $n laughs at $N diabolically.  MUHAHAHAHAHAHA!~
VictFound   $n laughs at you diabolically.  MUHAHAHAHAHAHA!~
CharAuto    Muhaha at yourself?  Weird.  People might talk.~
OthersAuto  $n is devising a plan to rule the world...  Again.~
End

#SOCIAL
Name        mumble~
CharNoArg   You mumble incoherently.~
OthersNoArg $n is mumbling under $s breath.~
CharFound   You mumble to $N, hoping $E will listen.~
OthersFound $n is mumbling something to $N.~
VictFound   $n looks right at you and starts mumbling.  Uh-oh.~
CharAuto    You mumble to yourself.~
OthersAuto  $n is mumbling something to $mself.~
End

#SOCIAL
Name        mutter~
CharNoArg   You mutter distractedly.~
OthersNoArg $n mutters distractedly.~
CharFound   You mutter to yourself and shake your head at $M.~
OthersFound $n mutters distractedly and shakes $s head at $N.~
VictFound   $n mutters distractedly and shakes $s head at you.~
CharAuto    You mutter dithyrambically to yourself.~
OthersAuto  $n mutters at $mself.~
End

#SOCIAL
Name        nag~
CharNoArg   You feel nagged.~
OthersNoArg $n feels nagged.~
CharFound   You nag $N.  Nag $M like a hag!~
OthersFound $n nags $N.  Nags $M like a hag!~
VictFound   $n nags you.  Nags you like a hag!~
End

#SOCIAL
Name        nail~
CharNoArg   You nibble nervously on your nails.~
OthersNoArg $n nibbles nervously on $s fingernails.~
CharFound   You nibble nervously on $S nails.~
OthersFound $n nibbles nervously on $N's fingernails.~
VictFound   $n nibbles nervously on your fingernails.  Yuck!~
CharAuto    You nibble nervously on your nails.~
OthersAuto  $n nibbles nervously on $s fingernails.~
End

#SOCIAL
Name        naughty~
CharNoArg   You are feeling naughty.~
OthersNoArg $n is feeling naughty.~
CharFound   You want to be naughty with $M.~
OthersFound $n wants to be naughty with $N.~
VictFound   $n wants to be naughty with you.~
CharAuto    You feel naughty and want to be alone.~
OthersAuto  $n feels naughty, maybe you should leave.~
End

#SOCIAL
Name        neck~
CharNoArg   You need blood, where is the closest neck?~
OthersNoArg $n stares directly at your neck.~
CharFound   You kiss $M neck over and over.~
OthersFound $n starts to whisper to $N.~
VictFound   $n is kissing your neck over and over.~
CharAuto    You really need a life.~
OthersAuto  $n is thinking about using a vaccum on $s neck, $e is very lonely.~
End

#SOCIAL
Name        nibble~
CharNoArg   Nibble on whom?~
CharFound   You nibble on $N's ear.~
OthersFound $n nibbles on $N's ear.~
VictFound   $n nibbles on your ear.~
CharAuto    You nibble on your OWN ear.~
OthersAuto  $n nibbles on $s OWN ear.~
End

#SOCIAL
Name        nicotene~
CharNoArg   You look around for a cigarette.~
OthersNoArg $n seems to be having a nicotene fit.~
CharFound   You try and bum a smoke from $N.~
OthersFound $n begs $N for a cigarette. What a mooch!~
VictFound   $n wants one of your precious Marlboros.  Think $e deserves it?~
CharAuto    You fire up a Marlboro. Doncha feel better already?~
OthersAuto  $n lights a cigarette and offers you one.~
End

#SOCIAL
Name        nirvana~
CharNoArg   You smell like teen spirit.~
OthersNoArg $n smells like teen spirit.~
CharFound   You ask $N to come as $E is.~
OthersFound $n asks $N to come as $E is.~
VictFound   $n asks you to come as you are.~
CharAuto    You think you're dumb or maybe just happy.~
OthersAuto  $n thinks $e's dumb or maybe just happy.~
End

#SOCIAL
Name        nm~
CharNoArg   You say 'Nevermind'.~
OthersNoArg $n says 'Nevermind'.~
CharFound   You say 'Nevermind' to $M.~
OthersFound $n says 'Nevermind' to $N.~
VictFound   $n says 'Nevermind' to you.~
CharAuto    You say 'Nevermind' to yourself.  Do you feel okay?~
OthersAuto  $n says 'Nevermind' to $s other personality.~
End

#SOCIAL
Name        nod~
CharNoArg   You nod.~
OthersNoArg $n nods.~
CharFound   You nod to $M.~
OthersFound $n nods to $N.~
VictFound   $n nods to you.~
CharAuto    You nod your head.~
OthersAuto  $n nods $s head.~
End

#SOCIAL
Name        nog~
CharNoArg   You nog yourself!~
OthersNoArg $n nogs $sself.~
CharFound   You nog $N.~
OthersFound $n nogs $N.~
VictFound   $n nogs you.~
CharAuto    You nog yourself.  Prevert!~
OthersAuto  $n nogs $mself.  What a pervert!~
End

#SOCIAL
Name        noogie~
CharNoArg   You noogie.~
CharFound   You grind your knuckles into the top of $N's head.~
OthersFound $n grinds $s knuckles into the top of $N's head.~
VictFound   $n grinds $s knuckles into the top of your head with glee.~
CharAuto    Doesn't that hurt?~
OthersAuto  $n grinds $s knuckles into $s head, oblivious to the pain.~
End

#SOCIAL
Name        nope~
CharNoArg   You say 'Nope.'~
OthersNoArg $n says 'Nope.'~
CharFound   You say 'Nope.' to $N.~
OthersFound $n says 'Nope.' to $N.~
VictFound   $n says 'Nope.' to you.~
CharAuto    You find an error and say 'Nope, that won't do.'~
OthersAuto  $n looks at something and says 'Nope, that won't do.'~
End

#SOCIAL
Name        norm~
CharNoArg   You shout 'NORM!'~
OthersNoArg $n shouts 'NORM!'~
CharFound   You shout 'NORM!  Err...  $N!'~
OthersFound $n shouts 'NORM!  Err...  $N!'~
VictFound   $n shouts 'NORM!  Err...  $N!'~
CharAuto    You think to yourself 'I can be NORM, I know I can!'~
OthersAuto  $n thinks to $mself quietly about NORM!~
End

#SOCIAL
Name        nose~
CharNoArg   You wiggle your nose.~
OthersNoArg $n wiggles $s nose.~
CharFound   You tweak $S nose.~
OthersFound $n tweaks $N's nose.~
VictFound   $n tweaks your nose.~
CharAuto    You tweak your own nose!~
OthersAuto  $n tweaks $s own nose!~
End

#SOCIAL
Name        nowyouknow~
CharNoArg   You say 'Now you know, and knowing is half the battle.  G. I. Joe!'~
OthersNoArg $n says 'Now you know, and knowing is half the battle.  G. I. Joe!'~
CharFound   You say 'Now you know, and knowing is half the battle.  G. I. Joe!' to $N.~
OthersFound $n says 'Now you know, and knowing is half the battle.  G. I. Joe!' to $N.~
VictFound   $n says 'Now you know, and knowing is half the battle.  G. I. Joe!' to you.~
